price,market_cap,vol_24hr,date,ticker,type,daily_return,rolling_returns
0.7021784786978031,25218641928.38805,543524434.6478864,2025-02-09,ADA,Altcoin,-0.6623455453274585,-3.361200983455855
0.6829085131547858,24513353771.6781,668955885.3942552,2025-02-10,ADA,Altcoin,-2.7443116141573687,-2.1603724740189767
0.7092884772777551,25464206476.94957,738581245.7484099,2025-02-11,ADA,Altcoin,3.862884063504146,-1.8129373067155825
0.7798744439436354,28010657344.561317,1756852350.9792051,2025-02-12,ADA,Altcoin,9.951658447461153,0.7126365447275748
0.7979754265851546,28633691211.721535,1221550295.0491712,2025-02-13,ADA,Altcoin,2.321012411945067,1.3062973330628027
0.8102560488773543,29106844488.176685,820914030.7597127,2025-02-14,ADA,Altcoin,1.5389724900117807,2.096685727429871
0.800915838420313,28746321360.080658,757456263.8820649,2025-02-15,ADA,Altcoin,-1.15274800724815,1.8735888923127395
0.7814783063035197,28066250054.163837,483682696.9894568,2025-02-16,ADA,Altcoin,-2.4269131891724083,1.6215078003348895
0.7713503011207024,27700824921.361584,448632802.4718909,2025-02-17,ADA,Altcoin,-1.2960059289072179,1.8284086125134824
0.8072872842141813,28992928634.454105,1010963440.4130156,2025-02-18,ADA,Altcoin,4.658970514598315,1.942135248384078
0.7534573390949694,27071231776.918564,883986850.5318347,2025-02-19,ADA,Altcoin,-6.668003593245042,-0.43210218600252137
0.7720538356854337,27737590088.5846,684519606.5840904,2025-02-20,ADA,Altcoin,2.4681552127160833,-0.4110817858923762
0.8048194414479836,28905459004.53705,675952428.9428601,2025-02-21,ADA,Altcoin,4.243953497551156,-0.024655927672465414
0.7616380207672204,27373879907.036762,864866893.813699,2025-02-22,ADA,Altcoin,-5.36535506685496,-0.6264569361877239
0.7742502077307336,27839353694.895298,516332439.34476835,2025-02-23,ADA,Altcoin,1.6559292760632616,-0.043193726868342504
0.7709438007684473,27687540750.88118,479984499.41313046,2025-02-24,ADA,Altcoin,-0.4270463125837787,0.08094336117786309
0.6799958032161385,24410169191.331997,972262987.6922622,2025-02-25,ADA,Altcoin,-11.796968528919393,-2.269905073610381
0.6826325380000318,24560114281.617443,1287399753.2045634,2025-02-26,ADA,Altcoin,0.38775750841733014,-1.2619392019443278
0.6446208040699569,23183305183.623463,849327155.7918012,2025-02-27,ADA,Altcoin,-5.568403469521266,-2.41001901369252
0.6461286944605975,23220098443.23013,669250243.5471394,2025-02-28,ADA,Altcoin,0.23391897703584075,-2.9828810880518515
0.6340718656426285,22791584461.913403,1118264046.534234,2025-03-01,ADA,Altcoin,-1.8660104281600254,-2.4829747110954323
0.6582602004111846,23630356571.081604,536866330.7242426,2025-03-02,ADA,Altcoin,3.8147623446502132,-2.174569987011582
1.1383401347214195,40472166586.52675,8117103714.129525,2025-03-03,ADA,Altcoin,72.93163615396332,8.305241793923718
0.8568079668844821,30799224328.46031,6121517602.290976,2025-03-04,ADA,Altcoin,-24.7318142662022,6.457406688597604
0.9435445759037009,33919761564.640938,4805730104.1507845,2025-03-05,ADA,Altcoin,10.123226250405871,7.848187937453109
0.9757471161760349,35109293105.75561,3408614285.660695,2025-03-06,ADA,Altcoin,3.412932583655759,9.131235945049827
0.9073460390884619,32617678786.52462,2330044713.952941,2025-03-07,ADA,Altcoin,-7.010123417595915,8.09637274581672
0.8172312446982826,29359693731.836388,3167511497.123035,2025-03-08,ADA,Altcoin,-9.93168984136531,6.944132829644536
0.804467726740253,28882396287.35148,1059663491.0446923,2025-03-09,ADA,Altcoin,-1.561800046294337,6.1760524880810275
0.721388146040346,25933534840.21667,1470024544.8182783,2025-03-10,ADA,Altcoin,-10.327273293678296,-5.718077433010633
0.6750987117510554,24252710350.12148,1891276771.2102654,2025-03-11,ADA,Altcoin,-6.416716790173272,-3.1016349364350715
0.7229736562075002,26002378264.908184,1748603194.8700173,2025-03-12,ADA,Altcoin,7.091547298656198,-3.5347319295421675
0.736666917455641,26487887957.56288,1252379796.262997,2025-03-13,ADA,Altcoin,1.894019392071833,-3.7517195283398714
0.7017276884338084,25224530850.432487,1127266267.0440097,2025-03-14,ADA,Altcoin,-4.742880153015216,-3.4278276333997715
0.7386527093718266,26569396966.0832,1018976977.5613898,2025-03-15,ADA,Altcoin,5.262015671696152,-1.257298274390991
0.7477933206994789,26899724202.787777,662909255.5064604,2025-03-16,ADA,Altcoin,1.2374707642277327,-0.8574024443164098
0.7063226566895222,25402420361.681767,751357270.2720457,2025-03-17,ADA,Altcoin,-5.5457387572231065,-0.17432608196566843
0.7182475371685878,25825294460.95307,712181990.225473,2025-03-18,ADA,Altcoin,1.6883049646115866,0.9835341687178828
0.7028326612501901,25280080924.03958,668445029.95217,2025-03-19,ADA,Altcoin,-2.146178736534887,-0.33614097916655794
0.7454676924079612,26801201326.88525,1064981080.1987456,2025-03-20,ADA,Altcoin,6.066171011735921,0.2598806807854547
0.7177817989305744,25805383367.453144,892747061.1771692,2025-03-21,ADA,Altcoin,-3.713895821287394,0.40687844246085786
0.7042253265879588,25345171165.13543,611407466.4808869,2025-03-22,ADA,Altcoin,-1.8886620366820983,-0.6146469444503209
0.7004888130724237,25197460837.91379,431734884.85975003,2025-03-23,ADA,Altcoin,-0.5305849384370842,-0.8672263305452946
0.708589878997602,25514716935.31787,559800879.933612,2025-03-24,ADA,Altcoin,1.1564875518348394,0.09023457074869766
0.7299608913945431,26243814222.597847,911524424.8464735,2025-03-25,ADA,Altcoin,3.015991764823589,0.27990411363612655
0.7456209405094492,26800843570.025818,1057345092.4490489,2025-03-26,ADA,Altcoin,2.1453271400593055,0.8929763817210112
0.7280096173884845,26183821517.33193,908223545.0922289,2025-03-27,ADA,Altcoin,-2.3619673434777333,-0.31104338330951087
0.7381307766619702,26553112212.889977,561347037.4894052,2025-03-28,ADA,Altcoin,1.390250764789669,0.41812041470149813
0.7054500054704209,25351181721.866997,774769179.0151162,2025-03-29,ADA,Altcoin,-4.4275042072274395,0.05542867605216374
0.6740559356529756,24251446924.005077,621436559.1898086,2025-03-30,ADA,Altcoin,-4.450218948756057,-0.5045190397076896
0.6601152181346328,23726226141.432636,478487682.2075428,2025-03-31,ADA,Altcoin,-2.068184075085411,-0.9651864149820112
0.6611376773087757,23755197130.731976,739596439.8428652,2025-04-01,ADA,Altcoin,0.15489101690946416,-1.3739150932554574
0.6782918986781525,24400059994.544003,685084959.2043678,2025-04-02,ADA,Altcoin,2.594651909599932,-1.3097258404639394
0.6416810199741727,23094651714.339256,907260521.324572,2025-04-03,ADA,Altcoin,-5.397510832036579,-1.74337491025806
0.650635234098672,23450013113.346134,850771125.3544065,2025-04-04,ADA,Altcoin,1.3954307273822186,-1.7426349156019818
0.6605590488885138,23776253010.187023,858616116.5915514,2025-04-05,ADA,Altcoin,1.525250135521694,-0.8922414380663911
0.6562187375321188,23579970910.38866,384994433.078377,2025-04-06,ADA,Altcoin,-0.657066368812631,-0.350362498074473
0.573016902460604,20666417039.717037,948643369.166113,2025-04-07,ADA,Altcoin,-12.678978869822721,-1.8661903258940886
0.5846653688337909,21120215010.277958,1902830957.1750555,2025-04-08,ADA,Altcoin,2.0328311997721116,-1.5979131569137104
0.5576109268777084,20068874438.813213,1236707673.7302747,2025-04-09,ADA,Altcoin,-4.627337858243075,-2.6296259808912827
0.6320092192400434,22804662648.547665,1601016157.2231832,2025-04-10,ADA,Altcoin,13.342330427224836,0.04749419900320463
0.6099453101466736,21973673981.35284,890738740.5438374,2025-04-11,ADA,Altcoin,-3.491073930836075,-0.65057789502798
0.624013663949495,22461371679.601933,823024435.6207166,2025-04-12,ADA,Altcoin,2.306494298552497,-0.5389715860235796
0.658135992436163,23694035438.31094,658708096.7725409,2025-04-13,ADA,Altcoin,5.468202133700362,0.3360667714782765
0.6370042586934123,22924547549.241795,644314435.2323939,2025-04-14,ADA,Altcoin,-3.210846084337271,1.6886571694047692
0.6347389438662727,22854878995.609505,680079736.1791881,2025-04-15,ADA,Altcoin,-0.35562004432844185,1.347449848818976
0.6080639244271904,21888516690.83251,709020814.1750429,2025-04-16,ADA,Altcoin,-4.202518168587788,1.4081383759125887
0.6106653469788688,21981556631.93492,591359664.0730368,2025-04-17,ADA,Altcoin,0.42782057069559176,-0.4367916035915894
0.6168950161106203,22230558699.064613,448807472.6198462,2025-04-18,ADA,Altcoin,1.0201445296628364,0.20766817647968366
0.6273043794612541,22592327114.690586,374649872.12397456,2025-04-19,ADA,Altcoin,1.6873800369246572,0.1192232819614208
0.6280852975713835,22622189176.60253,331430508.4467672,2025-04-20,ADA,Altcoin,0.1244879098086571,-0.6441644643088227
0.6202087731824584,22337661484.398872,354987761.1249453,2025-04-21,ADA,Altcoin,-1.2540532980761188,-0.3646226377000867
0.6226371412727918,22362490105.58631,632027422.0139718,2025-04-22,ADA,Altcoin,0.3915404288579838,-0.257885427244883
0.6821362911471233,24576709560.09274,834269402.8814627,2025-04-23,ADA,Altcoin,9.555991111083362,1.707615898422424
0.6972646472481486,25113980634.96606,967029539.1144488,2025-04-24,ADA,Altcoin,2.217790828220645,1.9633259352117174
0.7220676397924738,26024119878.803486,1035019627.1012883,2025-04-25,ADA,Altcoin,3.5571848712269594,2.3257602697208775
0.7138859038055668,25734514974.235474,949069153.9271946,2025-04-26,ADA,Altcoin,-1.133098277227662,1.9228347962705463
0.7075935331519487,25489395856.82053,659341778.5746859,2025-04-27,ADA,Altcoin,-0.8814252557831526,1.7791329154717164
0.704070171794187,25365427213.288475,567359217.6728809,2025-04-28,ADA,Altcoin,-0.49793577706498393,1.8871497041875929
0.7052906740354157,25396071554.80783,889987578.2822492,2025-04-29,ADA,Altcoin,0.1733495168696697,1.855979573903548
0.6957354792970168,25058289629.62698,817939169.992459,2025-04-30,ADA,Altcoin,-1.3547881873621659,0.2972968169827582
0.6820275063998128,24581778371.706387,592053391.6761067,2025-05-01,ADA,Altcoin,-1.9702851593905835,-0.30099975267598866
0.7048540559063339,25375977433.257507,586072580.7401356,2025-05-02,ADA,Altcoin,3.346866408220772,-0.3310452473911582
0.6974986414291682,25131746179.239918,606872856.4955413,2025-05-03,ADA,Altcoin,-1.0435372281014654,-0.3182508118017016
0.7013467253059199,25270033507.44271,752443709.4776694,2025-05-04,ADA,Altcoin,0.551697687735575,-0.11351896272759765
0.6763756494805502,24367594666.30902,661246645.056914,2025-05-05,ADA,Altcoin,-3.560446627091274,-0.5510205127313533
0.6631639151504879,23902451669.187737,664925434.1708654,2025-05-06,ADA,Altcoin,-1.953313124180145,-0.8548294614527554
0.6787761903074216,24463961860.236828,552471849.9156157,2025-05-07,ADA,Altcoin,2.354210595639983,-0.3249724924524484
0.671376495581957,24195472086.44848,582536184.2563542,2025-05-08,ADA,Altcoin,-1.090152369975339,-0.19923923682169928
0.7651537464755499,27573582317.24719,1355272025.0992892,2025-05-09,ADA,Altcoin,13.967907948922997,1.3180524118500472
0.7773024778174161,28017302189.7028,1491055749.585572,2025-05-10,ADA,Altcoin,1.5877503570786544,1.69395063830435
0.8400596557571808,30273711466.994972,1390682398.3795056,2025-05-11,ADA,Altcoin,8.073713866959519,2.768524378193485
0.8048629924679394,29026449066.14648,1096359924.9786,2025-05-12,ADA,Altcoin,-4.189781409930604,2.678619409216438
0.8191103769126542,29542116778.912956,1891364013.690922,2025-05-13,ADA,Altcoin,1.7701626957686623,3.2105445263519816
0.8312541090164433,29954816641.6849,1249623977.9694462,2025-05-14,ADA,Altcoin,1.4825513686641978,3.086021779641155
0.7985815955519888,28792428287.352615,1166899569.1134908,2025-05-15,ADA,Altcoin,-3.930508506371566,2.680256617298837
0.760909266948887,27455207028.84503,1032947704.5832616,2025-05-16,ADA,Altcoin,-4.717405060789337,0.010926187339932067
0.7605802350885046,27429254114.591362,777814627.6177915,2025-05-17,ADA,Altcoin,-0.043241931025739255,-0.2220727109606956
0.7424784161936966,26771209957.898502,906498912.2572886,2025-05-18,ADA,Altcoin,-2.3800012227114475,-1.7154605809136907
0.7518394820880364,27103935183.698914,949005467.3644464,2025-05-19,ADA,Altcoin,1.2607862653205792,-0.9368080558778074
0.7426046048097757,26763365631.510124,855716668.7541951,2025-05-20,ADA,Altcoin,-1.2283043785640602,-1.3651604950681961
0.7456441858290309,26896666172.7377,690998975.7792397,2025-05-21,ADA,Altcoin,0.4093135161791439,-1.5184801882803467
0.772065003489696,27846926422.847866,1077168981.202006,2025-05-22,ADA,Altcoin,3.5433546137410676,-0.45078545683568494
0.8077548195843751,29122690912.890488,1069425848.6042526,2025-05-23,ADA,Altcoin,4.622643939741211,0.8835072575258219
0.748254247966839,26987696231.472794,1417851508.940276,2025-05-24,ADA,Altcoin,-7.366167328862449,-0.16262494216513662
0.7460261925160765,26915457892.192314,630031485.6921482,2025-05-25,ADA,Altcoin,-0.29776716361005207,0.1348370662779199
0.7589761692612583,27376875342.49229,673782320.823423,2025-05-26,ADA,Altcoin,1.7358608685716925,0.20270486674236463
0.7582470752465925,27329648727.029354,588809796.8894885,2025-05-27,ADA,Altcoin,-0.0960628336164282,0.3644536588777406
0.7578018172885506,27335151620.23574,652902725.7086877,2025-05-28,ADA,Altcoin,-0.05872201457515214,0.2975914401985555
0.7465205662397495,26933461451.48573,546997351.279757,2025-05-29,ADA,Altcoin,-1.4886809178111915,-0.4212707785946244
0.724272085506191,26140481607.693043,649806532.9053063,2025-05-30,ADA,Altcoin,-2.9802903951628323,-1.5074042550094877
0.6912614352706643,24936281521.462746,935627012.618067,2025-05-31,ADA,Altcoin,-4.5577692273554575,-1.1062045262227747
0.6863035406713839,24770107966.349792,721005660.5061203,2025-06-01,ADA,Altcoin,-0.7172242434353548,-1.1661269661978177
0.6853559510305921,24732803096.96209,524853161.2361533,2025-06-02,ADA,Altcoin,-0.13807150694061798,-1.4338315912710051
0.6900620402912112,24897321616.93426,570636794.5706515,2025-06-03,ADA,Altcoin,0.6866635145638345,-1.3220135415309677
0.684833771475063,24719577929.77698,494639383.16412145,2025-06-04,ADA,Altcoin,-0.757651995165809,-1.4218606816153472
0.6662352525151268,24031661959.243477,400096118.0279466,2025-06-05,ADA,Altcoin,-2.715771291459068,-1.5971593064221865
0.6279989717216173,22669093697.72637,759754191.8443644,2025-06-06,ADA,Altcoin,-5.739156048732397,-1.9912829712178386
0.6564156318236438,23688475463.256935,579132039.6493936,2025-06-07,ADA,Altcoin,4.524953285213851,-0.6937511837079375
0.665097118031322,24001422606.92728,345182718.07783103,2025-06-08,ADA,Altcoin,1.3225593338719532,-0.4023535298068936
0.6696475032429187,24163646338.4256,445907844.38359064,2025-06-09,ADA,Altcoin,0.6841685354261884,-0.2848906666116355
0.7051927875959849,25460038499.852898,556699781.999879,2025-06-10,ADA,Altcoin,5.308058968476725,0.37530868394734895
0.7161084051691045,25850664174.35787,816441834.7804779,2025-06-11,ADA,Altcoin,1.5478912667741707,0.7046720070816317
0.6978609557770317,25160602643.74649,650490779.2528718,2025-06-12,ADA,Altcoin,-2.548140653057096,0.7286192411390564
0.6645616396607636,24003158282.344933,644736788.8081536,2025-06-13,ADA,Altcoin,-4.771626187223921,0.8668377927831242
0.6415287116259395,23158300345.938816,967144196.2984973,2025-06-14,ADA,Altcoin,-3.4658828707870737,-0.27471022950272195
0.6249531411165467,22575311987.07911,377703624.01002413,2025-06-15,ADA,Altcoin,-2.5837612890906247,-0.8327560327830902
0.6338091675682362,22889350209.536217,306474152.5964094,2025-06-16,ADA,Altcoin,1.4170704760147812,-0.7280557555561484
0.6348092267777333,22979462817.49069,634345979.704381,2025-06-17,ADA,Altcoin,0.1577855387188576,-1.4638091026644153
0.6114224843190872,22071392275.60785,668780456.8391515,2025-06-18,ADA,Altcoin,-3.6840583709465524,-2.2112304794816615
0.6031520541269734,21783323049.759445,649432905.7020996,2025-06-19,ADA,Altcoin,-1.3526539183988606,-2.0404466602447706
0.6022517506298001,21751920916.336826,411526119.6336923,2025-06-20,ADA,Altcoin,-0.14926642312051985,-1.3801095510871417
0.5768480561772417,20831639963.30233,655089381.7343858,2025-06-21,ADA,Altcoin,-4.218118822567584,-1.487571829912929
0.5507083653541873,19860269185.90414,616320411.8508501,2025-06-22,ADA,Altcoin,-4.531468996581434,-1.7658157881259018
0.5411301510006504,19537396057.24764,1046673222.5903796,2025-06-23,ADA,Altcoin,-1.7392534699153694,-2.2167192089730663
0.5832401178415064,21057250286.824142,923344856.19398,2025-06-24,ADA,Altcoin,7.781855578179631,-1.1275663461929557
0.5872194649270592,21196882832.72242,716773448.9598132,2025-06-25,ADA,Altcoin,0.6822828135142345,-0.5038033198414146
0.5667721482568538,20470415241.919304,549499472.3311824,2025-06-26,ADA,Altcoin,-3.4820570317343313,-0.8080037646036248
0.5541621947716998,20010411784.30248,546164591.2662042,2025-06-27,ADA,Altcoin,-2.2248717626539682,-1.1045188131084032
0.5586998411211989,20174280342.176563,461343367.5389696,2025-06-28,ADA,Altcoin,0.8188300090316458,-0.3849546943085131
0.5655976009022613,20424929514.86251,328696976.3556034,2025-06-29,ADA,Altcoin,1.234609225451,0.43877076598183457
0.5775074724180472,20858414265.292507,546299719.7888314,2025-06-30,ADA,Altcoin,2.105714645321499,0.9880519253013872
0.5720180140652412,20684142744.85075,685730060.096957,2025-07-01,ADA,Altcoin,-0.9505432596086494,-0.25943362295408134
0.5421512626893101,19585607723.227657,631715565.0969181,2025-07-02,ADA,Altcoin,-5.221295595862941,-1.1028019671508207
0.5846952591552708,21133767251.680595,934344132.0381689,2025-07-03,ADA,Altcoin,7.847255811030229,0.5156712961012595
0.5987839336899987,21633131946.871044,723259758.2613916,2025-07-04,ADA,Altcoin,2.4095756403228474,1.1777352108122332
0.5728146380802783,20697995165.973225,539620249.5139698,2025-07-05,ADA,Altcoin,-4.337006079920169,0.44118719810483104
0.5760131698614164,20813202746.91737,287359327.05554503,2025-07-06,ADA,Altcoin,0.5583886249586056,0.34458425517734614
0.5857056935866781,21156942766.067593,379742988.53059584,2025-07-07,ADA,Altcoin,1.6826913397819832,0.2841523543859867
0.5798100944867142,20943830668.335808,559194866.5817564,2025-07-08,ADA,Altcoin,-1.0065804660120636,0.27614703918549893
0.5882961516358525,21259747612.82569,487674618.9568239,2025-07-09,ADA,Altcoin,1.4635925158651641,1.2311310551466568
0.6236218758822067,22540516235.56783,921412284.2952383,2025-07-10,ADA,Altcoin,6.00475188357521,0.9679162083673684
0.6771328310749256,24444263244.468845,1062017291.4508075,2025-07-11,ADA,Altcoin,8.580673203136048,1.84950157448354
0.7108207334882014,25672405503.037613,2545650162.8728247,2025-07-12,ADA,Altcoin,4.975080348680971,3.1797996357122744
0.7087303921384289,25613724704.18816,1194202622.657187,2025-07-13,ADA,Altcoin,-0.29407433566471797,3.058019212766085
0.7378983923650405,26660181602.59593,1350750371.5082395,2025-07-14,ADA,Altcoin,4.115528351846742,3.405567357346765
0.733985780563862,26532072959.49291,1572853324.2413535,2025-07-15,ADA,Altcoin,-0.5302372036125713,3.473616394832407
0.747277634667093,27037380803.49243,1354949575.963603,2025-07-16,ADA,Altcoin,1.810914387608431,3.523233805081445
0.7641507655300265,27624992915.283783,1385025802.8377533,2025-07-17,ADA,Altcoin,2.257946722900428,2.9879759249850477
0.8253351061679741,29850896753.24459,2320405580.9458838,2025-07-18,ADA,Altcoin,8.006841502737917,2.905999967785315
0.8161741510181671,29502558305.99875,2744061820.5816364,2025-07-19,ADA,Altcoin,-1.1099679489390946,2.036707353839591
0.8304330576753646,30024974055.989353,924051674.3749669,2025-07-20,ADA,Altcoin,1.7470421771394795,2.3282954270973337
0.8583354631312871,31047712267.721386,1647913109.454905,2025-07-21,ADA,Altcoin,3.3599825052762045,2.220360306158685
0.8904182879941529,32190550774.2419,2186221398.6047134,2025-07-22,ADA,Altcoin,3.7377955637327043,2.8300792729222954
0.9027605176449547,32643748747.138596,1915066491.9679723,2025-07-23,ADA,Altcoin,1.3861159207101625,2.7693937776511146
0.815884567414226,29503031155.557465,1761411667.1605673,2025-07-24,ADA,Altcoin,-9.623366167736636,1.0720633647029627
0.80501618368269,29107926734.580917,2046328243.6132076,2025-07-25,ADA,Altcoin,-1.332098211635624,-0.26207088020754316
0.8148215317217962,29468903807.462296,1632181351.1474926,2025-07-26,ADA,Altcoin,1.2180311697896462,0.07050042246799126
0.8190799958273328,29623156356.94634,1141573915.9722888,2025-07-27,ADA,Altcoin,0.5226253774293532,-0.10441626320488392
0.831249582355049,30067518415.4484,1223441648.3256605,2025-07-28,ADA,Altcoin,1.485762879048691,-0.3721619240945287
0.7906518877207298,28621028508.355045,1539117170.2628875,2025-07-29,ADA,Altcoin,-4.883935642926895,-1.6038378107601858
0.7823246045491294,28290631586.997494,917245865.0723526,2025-07-30,ADA,Altcoin,-1.053217389464034,-1.9523139979279283
0.7642835190955796,27607254837.245083,1436810681.8436756,2025-07-31,ADA,Altcoin,-2.306086929727502,-0.9069883924980519
0.7396045672641582,26751946879.088196,927099828.2246138,2025-08-01,ADA,Altcoin,-3.2290310094119756,-1.177978792180388
0.7145221914128183,25843222678.411034,1721833578.4874027,2025-08-02,ADA,Altcoin,-3.3913224662904917,-1.8364578830489788
0.6980981330649948,25270704157.51123,1148774439.2067535,2025-08-03,ADA,Altcoin,-2.2986071734662716,-2.239491104605497
0.7262374028449563,26272725344.980904,993385819.0972399,2025-08-04,ADA,Altcoin,4.030847304578256,-1.8759076152441305
0.7552702347266081,27300143209.32432,1165089532.7492764,2025-08-05,ADA,Altcoin,3.997705401555862,-0.6071017517465934
0.7263781593451547,26293719246.14387,1171851083.2208505,2025-08-06,ADA,Altcoin,-3.8253957395675386,-1.0031272303328085
0.7414880462752388,26833114117.169598,977023434.496232,2025-08-07,ADA,Altcoin,2.0801681239570824,-0.37651936552072496
0.7865689725619774,28471398198.395878,838963353.407525,2025-08-08,ADA,Altcoin,6.079791375356125,0.9533124037318608
0.7919870397270753,28659443642.173447,1523418756.045653,2025-08-09,ADA,Altcoin,0.6888228946344555,1.5361903124354246
0.8034979007903974,29079348117.05265,1208313252.4320037,2025-08-10,ADA,Altcoin,1.4534153320600929,2.0721935275106196
0.8012979525448268,28988863758.50254,1257795443.8588612,2025-08-11,ADA,Altcoin,-0.2737963899353657,1.4572444282943877
0.7742441113077331,28000741588.63861,1580757170.1455648,2025-08-12,ADA,Altcoin,-3.3762523854171778,0.4038218872982394
0.8421230587329199,30633840141.73552,2317731355.205162,2025-08-13,ADA,Altcoin,8.767124790983072,2.202753391662612
0.9083262306993797,33044965862.947685,2732159764.0074096,2025-08-14,ADA,Altcoin,7.8614605407042015,3.0286523083407717
0.9257907750447252,33678681849.877792,6262477377.006203,2025-08-15,ADA,Altcoin,1.9227171642834051,2.434784563901812
0.9417993288449931,34201442401.211502,4090456817.7946143,2025-08-16,ADA,Altcoin,1.7291762060919869,2.5834064655386024
0.9202323179786044,33534298542.16581,2594889554.9425573,2025-08-17,ADA,Altcoin,-2.2899794261733164,2.0486357857909723
0.9632097962031909,35136622709.68754,2548707795.1838636,2025-08-18,ADA,Altcoin,4.670285686009312,2.7549332252116407
0.9234551905457825,33638149411.64285,2628037750.19441,2025-08-19,ADA,Altcoin,-4.127304956211441,2.6476400008124608
0.844852910211689,30878164176.062717,3039130017.890459,2025-08-20,ADA,Altcoin,-8.511759004531438,0.1792280300246732
0.8814325132681368,32193812067.951828,2091187849.2292519,2025-08-21,ADA,Altcoin,4.3297007815576105,-0.3253090784248398
0.8500620636669307,30920082779.219505,1533388209.2835274,2025-08-22,ADA,Altcoin,-3.559030229653326,-1.10841584898723
0.9292153711002944,33888083371.793674,2310244345.9738755,2025-08-23,ADA,Altcoin,9.31147392837628,-0.025230460089473845
0.9131672024037382,33307859761.66244,1547871628.4124138,2025-08-24,ADA,Altcoin,-1.7270666409180735,0.05518565208984657
0.9103477002497992,33220442409.963837,2365868259.601135,2025-08-25,ADA,Altcoin,-0.3087607774914791,-0.656106699838838
0.8383085888787645,30576883397.77818,2475738564.1436143,2025-08-26,ADA,Altcoin,-7.913362262712054,-1.1969720293389254
0.8667872730928795,31552851977.241592,1757480771.0628576,2025-08-27,ADA,Altcoin,3.3971600186281314,0.5043021168267272
0.8500970609404207,31031845476.013336,1564491256.7458448,2025-08-28,ADA,Altcoin,-1.925525751307422,-0.3893016735825631
0.8571816065931211,31275554640.27276,1447642760.5189126,2025-08-29,ADA,Altcoin,0.8333807959367778,0.23818561578745173
0.8272541831683505,30191720594.754883,1819818947.7928045,2025-08-30,ADA,Altcoin,-3.4913748958890434,-1.590792787679023
0.8219618530060325,29993331733.20365,696060557.701606,2025-08-31,ADA,Altcoin,-0.6397465579501271,-1.4354613472550308
0.8116929323571344,29618687472.74614,962834018.1431152,2025-09-01,ADA,Altcoin,-1.249318397361543,-1.5698267215221828
0.799421995426129,29176857497.412636,1796172919.722201,2025-09-02,ADA,Altcoin,-1.51177082389653,-0.6553136588342507
0.8345690454988189,30418394264.73791,1490974794.7765043,2025-09-03,ADA,Altcoin,4.39655779723136,-0.5125425476052181
0.8358193960502531,30491850785.06975,1146558111.1280096,2025-09-04,ADA,Altcoin,0.14981990503695197,-0.216064596698879
0.8103356761503423,29594964680.725815,1102148615.9189978,2025-09-05,ADA,Altcoin,-3.0489505293053276,-0.7706833574477512
0.8308551338308517,30321228732.468697,1121578867.539977,2025-09-06,ADA,Altcoin,2.5322169916041526,0.08982976933699106
0.8185531180763999,29882937560.817184,850472090.6641397,2025-09-07,ADA,Altcoin,-1.4806450912484115,-0.03029859256276384
0.8363048012672472,30557346889.157085,1021552780.8007756,2025-09-08,ADA,Altcoin,2.1686660033210403,0.45798489324903374
0.8646800277854038,31568819752.85428,1691794761.1033452,2025-09-09,ADA,Altcoin,3.3929288071956387,1.1586562691193438
0.8649298409057776,31576854828.2693,1990098821.1710768,2025-09-10,ADA,Altcoin,0.02889081652708292,0.534703843304447
0.8853218749788114,32276611747.96258,1532700295.741913,2025-09-11,ADA,Altcoin,2.3576518127387924,0.8501084015475671
0.8939522635864209,32611694457.622974,1271457105.8612123,2025-09-12,ADA,Altcoin,0.9748306069830237,1.4249342781601888
0.9169478146623894,33457444011.541634,1454391842.8665938,2025-09-13,ADA,Altcoin,2.5723466467564293,1.430667086039085
0.9299550781941931,33950673816.44653,1981983107.1599066,2025-09-14,ADA,Altcoin,1.4185391277248272,1.8448362601781194
0.8884370883146469,32415842037.909878,1700018608.6187458,2025-09-15,ADA,Altcoin,-4.464515636622657,0.8972388830433055
0.8623288816260523,31476741109.050602,2198306930.353841,2025-09-16,ADA,Altcoin,-2.9386669052866243,-0.007274790168446391
0.8803872516725199,32148502354.966366,1535737124.6753068,2025-09-17,ADA,Altcoin,2.094139536694617,0.2877607412840585
0.9126236395968257,33321357586.710964,2162211909.8838787,2025-09-18,ADA,Altcoin,3.6616145750707485,0.47404113590290936
0.9252028118570796,33785452870.507767,2320855756.374952,2025-09-19,ADA,Altcoin,1.3783526652685785,0.5316871442294172
0.8905595744647299,32507329630.968914,1874213489.2227256,2025-09-20,ADA,Altcoin,-3.744393872173102,-0.3707043584748016
0.8925758915569314,32593165349.879036,1108991095.7394426,2025-09-21,ADA,Altcoin,0.22641013021653666,-0.5410085009759859
0.8850224534941044,32324287487.64935,835345737.619557,2025-09-22,ADA,Altcoin,-0.8462516335335346,-0.024113643391825486
0.825573599568111,30153630917.763603,2210789664.528847,2025-09-23,ADA,Altcoin,-6.717214200756927,-0.5639061141732973
0.8089077971236107,29559294294.295223,1348498942.606384,2025-09-24,ADA,Altcoin,-2.018693724365561,-1.15145372289618
0.15442504756948797,13360189079.651968,468456888.35666716,2024-10-03,TRX,Altcoin,0.566266559831563,0.41141028748548397
0.1574109423551479,13639818095.680214,554399454.6797451,2024-10-04,TRX,Altcoin,1.9335560083388437,0.40175622155112894
